cell_label,Prkcq,Col5a1,Grik3,Igfbp2,Osr1,Syt6,Cntnap3,Lmo3,Ntn1,Otp,Calb1,Vwa5b1,Ptprm,Rxfp3,Cpne8,Igfbp6,Isl1,Shisa6,C230014O12Rik,Hspg2,Pitx2,Pparg,Calb2,Cxcl14,Rgs4,Slc17a6,Fstl5,Dock5,Kcnk9,Stxbp6,Nfib,Gfap,Gja1,Igf1,Ramp1,Tcf7l2,Rbp4,Serpinb8,Rorb,Adamts9,Ccbe1,Nos1,Emx2,Nhlh2,Aqp4,Slc7a10,Grin2c,Grm3,Slc1a3,Pvalb,Igfbp4,Adcy2,Epha4,Serpine2,Bmpr1b,Gsta4,Fras1,Col27a1,Nrn1,Sox5,Npnt,Foxa1,Lgr6,Slc32a1,Tmie,Adamts19,Foxo1,Ndnf,Pou3f3,Lhfp,Cdh20,Agt,Ldb2,Kcng2,Cacng3,Zbtb16,Sox2,Lpar1,Wnt7b,Mpped2,Pcp4l1,Hopx,Spock3,A830036E02Rik,Adra1b,Lsp1,Sulf2,Lypd1,Mrpl16,Cbln2,Zfhx4,Zeb2,Unc13c,Rgs6,Dchs2,Sox6,Tafa2,Zfp521,Lrp4,St6galnac5,Gpr39,Oprk1,C030029H02Rik,Scn4b,Ust,Moxd1,Kcng1,Pou6f2,2900052N01Rik,Fgf10,Lama1,Cd24a,Sp8,Dcn,Chst9,Sorcs3,Col18a1,Hoxb3,Igf2,Fli1,Kcnab3,Tox,Opalin,Cntn6,Ebf3,Six3,Ebf2,Frzb,Calcb,Hoxb5,Elfn1,Gpr88,Tox3,Arhgap36,Abi3bp,Dlk1,Cdh9,Sox10,Fibcd1,Epha3,Kit,Ccdc3,Nr4a3,Acta2,Zic4,Rxfp1,Ltbp1,Cd36,Fxyd6,Pax5,Pax8,Onecut3,Adcyap1,Slc38a1,Chrm2,Ngb,Gad2,Cnr1,Cgnl1,Cbln4,Medag,Vcan,Syndig1,Baiap3,Tac2,Slc7a11,Stac,Cldn5,Ccn3,Kif11,Nts,Vwc2l,Col11a1,Mog,Tmem215,Tfap2d,Svep1,Glra2,Sv2b,Whrn,Maf,Clic6,Ramp3,Syndig1l,Bmp4,Ighm,Tnc,Drd1,Irx2,Osbpl3,Ctss,Scgn,Kcnj5,Dach1,Mkx,Fyb,Rasgrp1,Popdc3,Pth2r,Vegfc,Slc6a5,Penk,Nrp1,Shox2,Htr7,Unc5d,Grm8,Zfp536,Zic1,Ror1,Kctd8,Eya2,Bcl11b,Mab21l2,Slc17a7,Adamts2,Dgkk,Galnt18,Prkd1,Cidea,Creb3l1,C1ql1,Hs3st4,Ecel1,Pdgfd,Nxph1,Lhfpl5,Ebf1,Klk6,Ccnd2,Glra3,Evx2,Rab3b,Man1a,Aqp1,Ccn4,Phox2b,Lpl,Cd34,Lhx1,Slc17a8,Wif1,Sntg2,Slc6a3,Cartpt,Ptk2b,Angpt1,Chodl,Aqp6,Smoc2,Clic5,Arhgap28,Vit,Fbn2,Kazald1,Mcm6,Cd247,Nr4a2,Hdc,Pdyn,Tacr3,Pax7,Sema3c,Rspo1,Fosl2,Bmp3,Nr2f2,Crym,Hpgd,Gpr83,Tent5a,Tgfbr2,Cdh6,Htr2a,Lmo1,Trhr,Zic5,Kcnh8,Egln3,Tbcc,Parm1,Necab1,Drd5,Esyt3,Scn7a,Pde3a,Cftr,Spon1,Piezo2,Egr2,Il31ra,Hoxb8,Ckap2l,Ppp1r17,Dmrt2,Oxtr,Zfpm2,Arhgap15,Oprd1,Vwc2,Lamp5,Gpr149,Dsg2,Gpr4,Crh,C1ql3,Marcksl1,Gli2,Casr,Scn5a,Galr1,Agtr1a,Nkx2-4,Sema5a,A630012P03Rik,Wls,Megf11,Gpc3,Lancl3,Slit3,Chat,Nptx2,Tnnt1,Sema3e,Otof,Hmcn1,Pdzrn3,Ethe1,Kl,En1,Mmel1,Syt17,Gpx3,Pappa,Hs3st2,Barhl2,Gda,Htr1d,Ret,Col8a1,Sp9,Nr2f1,Ctxn3,Plpp4,Hs3st3b1,Nxph4,Slc5a7,Egflam,Grem1,Samd5,Rprm,Abcc9,Arhgap25,Kcnip1,Pde1a,Col23a1,Bnc2,Nxph2,Gata3,Kitl,Car4,Mecom,Tshz2,Nfix,Gli3,Pax6,Lypd6,Shroom3,Fbln2,Igsf1,Met,Skor1,Meis1,Bcl11a,Tmem132c,Kcnmb2,Egfem1,Adamtsl1,Tbx3,Prlr,Apela,Pde11a,Gfra1,Fign,Pif1,Ung,Pou4f1,Myo5b,Tcerg1l,Reln,Sv2c,Prkg2,Glis3,Nwd2,Sla,Corin,Cbln1,Vsx2,Mdga1,Ttc6,Slit2,Ptger3,Nkx2-1,Edaradd,B230323A14Rik,Htr1b,Hgf,Tacr1,Kcnj8,Cyp26b1,Lhx8,Htr3a,Kcns3,Crhbp,Adgrv1,Pnoc,Adgrf5,Rspo2,St3gal1,Gm30564,Drd3,Cdkn1a,Qpct,Gal,Dbh,Npas1,Fam163a,Vip,Slc6a4,Galnt14,Tfap2b,Cnih3,Npy2r,Col24a1,Tal1,Slc30a3,Rwdd2a,Npbwr1,Igfbpl1,Ttc29,Spin2c,Pou3f1,Trhde,Tll1,Chn2,Calcr,Mctp2,Gpr139,Tafa4,Qrfpr,Caln1,Syt2,Tafa1,Klhl14,Barhl1,Dmbx1,Ntng1,Ddc,Dio3,Ndst4,Grp,Chrm3,Prrxl1,4930509J09Rik,Ankfn1,Grik1,D130009I18Rik,Lhx2,Eomes,Hcrtr2,Lncenc1,Otx2,St18,9330158H04Rik,Rmst,Cited1,Drd2,Syt10,Trpc7,Grpr,Dscaml1,Grm1,Lhx9,Sox14,Gpr101,Npsr1,Irs4,Synpr,Foxb1,Prok2,Foxa2,Gabrq,G630016G05Rik,Adra1a,Onecut2,Prom1,D130079A08Rik,Th,Cpa6,Chrnb3,Blank-36,Blank-49,Blank-43,Blank-25,Blank-12,Blank-20,Blank-1,Blank-3,Blank-5,Blank-6,Blank-7,Blank-14,Blank-21,Blank-24,Blank-26,Blank-27,Blank-29,Blank-30,Blank-31,Blank-35,Blank-37,Blank-39,Blank-40,Blank-41,Blank-42,Blank-44,Blank-46,Blank-47,Blank-50,Blank-2,Blank-8,Blank-9,Blank-10,Blank-13,Blank-15,Blank-17,Blank-19,Blank-22,Blank-38,Blank-11,Blank-16,Blank-32,Blank-18,Blank-4,Blank-28,Blank-33,Blank-34,Blank-45,Blank-23,Blank-48
1018093344102190321-5,0.8493799138172038,0.0,0.8493799138172038,0.0,0.0,2.0727593864057288,0.8493799138172038,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,0.0,3.8707935746232,2.3244165541837645,2.8902153090138674,2.5386270919684426,0.0,0.8493799138172038,2.8902153090138674,2.5386270919684426,0.0,0.8493799138172038,3.4088091627522337,0.0,0.8493799138172038,3.789481135709449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,1.3804262035648303,0.8493799138172038,0.0,0.8493799138172038,0.8493799138172038,0.0,0.8493799138172038,2.5386270919684426,2.5386270919684426,3.789481135709449,0.0,1.7677306684261542,1.3804262035648303,0.0,2.72510516161972,0.0,0.0,0.0,0.0,0.8493799138172038,1.3804262035648303,0.8493799138172038,2.5386270919684426,0.0,2.3244165541837645,2.3244165541837645,0.8493799138172038,3.6116644886143043,0.0,0.0,0.0,0.8493799138172038,1.3804262035648303,0.8493799138172038,0.8493799138172038,0.0,3.5137992927847477,0.0,1.7677306684261542,0.0,0.8493799138172038,0.0,2.0727593864057288,0.0,1.3804262035648303,2.3244165541837645,0.0,0.0,2.3244165541837645,1.7677306684261542,1.3804262035648303,0.0,1.3804262035648303,1.7677306684261542,1.3804262035648303,1.3804262035648303,0.8493799138172038,0.0,0.0,0.8493799138172038,0.8493799138172038,0.0,0.0,0.0,0.0,1.3804262035648303,1.7677306684261542,0.0,0.8493799138172038,0.0,0.0,1.3804262035648303,0.0,0.0,0.0,0.8493799138172038,1.3804262035648303,0.0,0.0,1.3804262035648303,2.0727593864057288,0.0,0.0,0.8493799138172038,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72510516161972,0.0,0.0,0.8493799138172038,2.3244165541837645,0.8493799138172038,1.7677306684261542,0.0,0.8493799138172038,0.8493799138172038,0.8493799138172038,0.0,0.0,0.8493799138172038,2.0727593864057288,0.0,0.0,0.8493799138172038,1.7677306684261542,2.0727593864057288,0.0,0.0,0.0,0.0,1.3804262035648303,2.3244165541837645,1.7677306684261542,0.0,0.8493799138172038,2.5386270919684426,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3804262035648303,0.0,2.3244165541837645,1.3804262035648303,2.72510516161972,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,1.3804262035648303,0.0,0.8493799138172038,0.0,0.0,0.8493799138172038,0.0,1.7677306684261542,0.0,0.0,0.0,0.0,1.7677306684261542,2.0727593864057288,0.0,0.0,0.0,0.0,0.0,1.7677306684261542,2.3244165541837645,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,1.3804262035648303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,2.72510516161972,0.0,0.0,0.0,0.0,0.0,2.3244165541837645,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,1.7677306684261542,0.0,0.0,0.0,0.0,0.8493799138172038,1.7677306684261542,2.5386270919684426,0.8493799138172038,1.7677306684261542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,2.3244165541837645,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,1.3804262035648303,0.0,0.0,0.0,0.8493799138172038,0.0,0.8493799138172038,0.8493799138172038,1.7677306684261542,0.0,0.0,1.7677306684261542,0.0,0.0,1.3804262035648303,0.0,0.0,0.8493799138172038,0.0,0.8493799138172038,0.0,0.0,1.3804262035648303,0.8493799138172038,0.0,0.0,0.0,0.0,1.7677306684261542,0.8493799138172038,0.0,0.8493799138172038,0.0,0.0,0.0,0.8493799138172038,1.7677306684261542,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,1.3804262035648303,1.3804262035648303,0.0,0.0,0.0,0.0,0.0,1.7677306684261542,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,1.3804262035648303,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,1.3804262035648303,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,1.7677306684261542,0.0,0.0,0.0,0.0,0.0,1.3804262035648303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3804262035648303,0.0,0.0,0.0,1.3804262035648303,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,2.5386270919684426,0.0,0.0,0.0,1.3804262035648303,0.0,2.0727593864057288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,3.038354915895674,1.3804262035648303,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,0.0,2.72510516161972,0.8493799138172038,0.0,0.8493799138172038,0.0,0.0,2.0727593864057288,0.0,0.0,0.0,0.0,0.0,1.3804262035648303,2.0727593864057288,2.8902153090138674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.8493799138172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018093344101440149-5,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.7369502951923227,0.0,1.2223705656098067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5849370023412177,1.8744413014793158,0.7369502951923227,0.0,0.0,0.7369502951923227,1.2223705656098067,0.7369502951923227,1.2223705656098067,0.7369502951923227,4.247891278768848,1.2223705656098067,1.2223705656098067,2.9385661964899636,0.0,0.0,2.662932804167604,0.0,0.0,1.8744413014793158,0.0,0.7369502951923227,2.115447796172315,1.2223705656098067,0.7369502951923227,3.058860031096869,1.5849370023412177,2.662932804167604,0.0,1.5849370023412177,0.7369502951923227,2.115447796172315,0.0,1.5849370023412177,0.0,0.0,1.5849370023412177,0.7369502951923227,0.0,0.0,0.0,3.9695905445929065,0.7369502951923227,0.0,0.0,0.0,2.9385661964899636,2.5024688424649413,1.2223705656098067,3.7004044125719466,0.7369502951923227,0.0,0.7369502951923227,0.0,0.7369502951923227,1.2223705656098067,1.5849370023412177,0.0,2.9385661964899636,0.0,1.2223705656098067,0.0,0.0,0.0,0.7369502951923227,0.0,0.7369502951923227,0.0,1.8744413014793158,0.0,1.2223705656098067,0.0,0.0,0.0,0.7369502951923227,0.7369502951923227,1.2223705656098067,1.2223705656098067,0.7369502951923227,0.0,0.0,2.662932804167604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5024688424649413,0.0,0.0,0.7369502951923227,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.7369502951923227,0.0,0.7369502951923227,0.0,0.0,2.9385661964899636,1.8744413014793158,0.0,4.0874268434064955,0.7369502951923227,0.7369502951923227,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,1.5849370023412177,0.0,0.7369502951923227,0.7369502951923227,1.2223705656098067,1.8744413014793158,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,1.2223705656098067,0.7369502951923227,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.7369502951923227,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.7369502951923227,1.8744413014793158,1.2223705656098067,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,1.2223705656098067,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.7369502951923227,0.7369502951923227,1.2223705656098067,0.7369502951923227,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,2.3218974967773565,1.2223705656098067,0.0,0.0,0.0,1.2223705656098067,0.0,3.1698910035022463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.115447796172315,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,1.5849370023412177,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.7369502951923227,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8744413014793158,1.2223705656098067,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,1.8744413014793158,0.0,0.0,0.0,1.2223705656098067,2.5024688424649413,0.7369502951923227,0.7369502951923227,1.5849370023412177,1.2223705656098067,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,1.2223705656098067,0.0,0.0,0.0,0.0,0.0,1.5849370023412177,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.7369502951923227,0.0,1.2223705656098067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,1.2223705656098067,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.7369502951923227,0.0,0.0,1.8744413014793158,0.7369502951923227,0.7369502951923227,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3218974967773565,2.9385661964899636,0.0,0.0,0.0,1.2223705656098067,0.0,0.0,0.0,0.7369502951923227,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5024688424649413,0.0,0.0,0.7369502951923227,0.7369502951923227,0.7369502951923227,0.7369502951923227,0.0,0.0,1.5849370023412177,1.2223705656098067,0.0,2.3218974967773565,0.0,0.0,0.0,1.8744413014793158,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,2.115447796172315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369502951923227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018093344102040487-3,0.0,0.0,0.0,0.0,0.0,1.7044303243949417,0.0,0.0,0.0,0.0,0.0,0.0,1.7044303243949417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.480977229636224,0.0,0.0,0.0,1.7044303243949417,1.0905154739094118,0.0,2.133728990431832,2.9592149611527203,0.0,1.0905154739094118,1.0905154739094118,0.0,0.0,2.133728990431832,0.0,0.0,3.1548598504288266,1.0905154739094118,0.0,2.4641466052180734,0.0,1.0905154739094118,1.0905154739094118,0.0,0.0,0.0,2.732813063803753,1.7044303243949417,2.4641466052180734,0.0,2.133728990431832,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,4.7537395825485795,0.0,0.0,1.7044303243949417,0.0,1.0905154739094118,2.133728990431832,0.0,2.9592149611527203,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,2.4641466052180734,0.0,0.0,0.0,3.480977229636224,0.0,0.0,1.0905154739094118,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,1.0905154739094118,1.7044303243949417,1.7044303243949417,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7044303243949417,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,2.9592149611527203,2.133728990431832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,1.0905154739094118,1.7044303243949417,0.0,3.7467977486858177,3.7467977486858177,1.0905154739094118,2.9592149611527203,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,1.0905154739094118,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7044303243949417,0.0,2.4641466052180734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,1.0905154739094118,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,2.133728990431832,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,1.7044303243949417,0.0,1.0905154739094118,0.0,1.0905154739094118,0.0,0.0,0.0,3.1548598504288266,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,1.0905154739094118,1.0905154739094118,0.0,0.0,1.0905154739094118,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133728990431832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7044303243949417,0.0,0.0,1.7044303243949417,0.0,1.0905154739094118,1.0905154739094118,0.0,1.7044303243949417,0.0,0.0,0.0,0.0,1.7044303243949417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,1.7044303243949417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,2.133728990431832,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,2.133728990431832,0.0,1.7044303243949417,0.0,1.7044303243949417,0.0,0.0,0.0,1.0905154739094118,2.4641466052180734,0.0,1.0905154739094118,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,2.732813063803753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7044303243949417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133728990431832,0.0,0.0,0.0,2.133728990431832,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7044303243949417,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732813063803753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7044303243949417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905154739094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
